1.025028E-02 2.315606E+04 7.780695E-01 7.780695E-01
1.037911E-02 2.326612E+04 7.752544E-01 7.752544E-01
1.050799E-02 2.337206E+04 7.724285E-01 7.724285E-01
1.063691E-02 2.347742E+04 7.696493E-01 7.696493E-01
1.076587E-02 2.357867E+04 7.668584E-01 7.668584E-01
1.089487E-02 2.367615E+04 7.640610E-01 7.640610E-01
1.102392E-02 2.377244E+04 7.612981E-01 7.612981E-01
1.115300E-02 2.386533E+04 7.585336E-01 7.585336E-01
1.128213E-02 2.395381E+04 7.557510E-01 7.557510E-01
1.141129E-02 2.404228E+04 7.530196E-01 7.530196E-01
1.154049E-02 2.412666E+04 7.502743E-01 7.502743E-01
1.166974E-02 2.420792E+04 7.475299E-01 7.475299E-01
1.179901E-02 2.428656E+04 7.447940E-01 7.447940E-01
1.192833E-02 2.436323E+04 7.420760E-01 7.420760E-01
1.205769E-02 2.443770E+04 7.393713E-01 7.393713E-01
1.218708E-02 2.450832E+04 7.366550E-01 7.366550E-01
1.231650E-02 2.457660E+04 7.339493E-01 7.339493E-01
1.244597E-02 2.464416E+04 7.312778E-01 7.312778E-01
1.257547E-02 2.470711E+04 7.285821E-01 7.285821E-01
1.270501E-02 2.476927E+04 7.259183E-01 7.259183E-01
1.283458E-02 2.482819E+04 7.232500E-01 7.232500E-01
1.296419E-02 2.488404E+04 7.205793E-01 7.205793E-01
1.309384E-02 2.493889E+04 7.179357E-01 7.179357E-01
1.322352E-02 2.499073E+04 7.152898E-01 7.152898E-01
1.335324E-02 2.503886E+04 7.126313E-01 7.126313E-01
1.348300E-02 2.508724E+04 7.100159E-01 7.100159E-01
1.361279E-02 2.513250E+04 7.073956E-01 7.073956E-01
1.374261E-02 2.517512E+04 7.047769E-01 7.047769E-01
1.387248E-02 2.521469E+04 7.021534E-01 7.021534E-01
1.400238E-02 2.525442E+04 6.995697E-01 6.995697E-01
1.413232E-02 2.529012E+04 6.969670E-01 6.969670E-01
1.426229E-02 2.532372E+04 6.943718E-01 6.943718E-01
1.439230E-02 2.535629E+04 6.917984E-01 6.917984E-01
1.452235E-02 2.538602E+04 6.892215E-01 6.892215E-01
1.465243E-02 2.541540E+04 6.866744E-01 6.866744E-01
1.478256E-02 2.544131E+04 6.841150E-01 6.841150E-01
1.491272E-02 2.546487E+04 6.815576E-01 6.815576E-01
1.504292E-02 2.548635E+04 6.790059E-01 6.790059E-01
1.517316E-02 2.550665E+04 6.764713E-01 6.764713E-01
1.530343E-02 2.552487E+04 6.739416E-01 6.739416E-01
1.543375E-02 2.554277E+04 6.714395E-01 6.714395E-01
1.556411E-02 2.555605E+04 6.689080E-01 6.689080E-01
1.569450E-02 2.556883E+04 6.664012E-01 6.664012E-01
1.582494E-02 2.557968E+04 6.638997E-01 6.638997E-01
1.595542E-02 2.558964E+04 6.614169E-01 6.614169E-01
1.608594E-02 2.559776E+04 6.589400E-01 6.589400E-01
1.621650E-02 2.560232E+04 6.564466E-01 6.564466E-01
1.634710E-02 2.560645E+04 6.539766E-01 6.539766E-01
1.647775E-02 2.560861E+04 6.515101E-01 6.515101E-01
1.660844E-02 2.561039E+04 6.490668E-01 6.490668E-01
1.673918E-02 2.560924E+04 6.466140E-01 6.466140E-01
1.686996E-02 2.560658E+04 6.441696E-01 6.441696E-01
1.700078E-02 2.560175E+04 6.417249E-01 6.417249E-01
1.713165E-02 2.559613E+04 6.392970E-01 6.392970E-01
1.726257E-02 2.558882E+04 6.368742E-01 6.368742E-01
1.739353E-02 2.558065E+04 6.344666E-01 6.344666E-01
1.752454E-02 2.556965E+04 6.320495E-01 6.320495E-01
1.765561E-02 2.555789E+04 6.296483E-01 6.296483E-01
1.778672E-02 2.554554E+04 6.272645E-01 6.272645E-01
1.791788E-02 2.552972E+04 6.248627E-01 6.248627E-01
1.804909E-02 2.551469E+04 6.224948E-01 6.224948E-01
1.818035E-02 2.549712E+04 6.201198E-01 6.201198E-01
1.831167E-02 2.547780E+04 6.177471E-01 6.177471E-01
1.844304E-02 2.545694E+04 6.153791E-01 6.153791E-01
1.857446E-02 2.543555E+04 6.130275E-01 6.130275E-01
1.870594E-02 2.541333E+04 6.106885E-01 6.106885E-01
1.883748E-02 2.538852E+04 6.083408E-01 6.083408E-01
1.896907E-02 2.536314E+04 6.060083E-01 6.060083E-01
1.910072E-02 2.533692E+04 6.036876E-01 6.036876E-01
1.923243E-02 2.530895E+04 6.013674E-01 6.013674E-01
1.936420E-02 2.527966E+04 5.990526E-01 5.990526E-01
1.949603E-02 2.524959E+04 5.967496E-01 5.967496E-01
1.962792E-02 2.521721E+04 5.944400E-01 5.944400E-01
1.975988E-02 2.518496E+04 5.921521E-01 5.921521E-01
1.989190E-02 2.515109E+04 5.898654E-01 5.898654E-01
2.002399E-02 2.511579E+04 5.875817E-01 5.875817E-01
2.015615E-02 2.507972E+04 5.853086E-01 5.853086E-01
2.028837E-02 2.504285E+04 5.830454E-01 5.830454E-01
2.042066E-02 2.500477E+04 5.807873E-01 5.807873E-01
2.055303E-02 2.496538E+04 5.785327E-01 5.785327E-01
2.068546E-02 2.492503E+04 5.762855E-01 5.762855E-01
2.081797E-02 2.488410E+04 5.740499E-01 5.740499E-01
2.095056E-02 2.484168E+04 5.718153E-01 5.718153E-01
2.108322E-02 2.479813E+04 5.695855E-01 5.695855E-01
2.121596E-02 2.475400E+04 5.673666E-01 5.673666E-01
2.134877E-02 2.470958E+04 5.651618E-01 5.651618E-01
2.148167E-02 2.466301E+04 5.629496E-01 5.629496E-01
2.161466E-02 2.461608E+04 5.607501E-01 5.607501E-01
2.174772E-02 2.456802E+04 5.585546E-01 5.585546E-01
2.188087E-02 2.451953E+04 5.563706E-01 5.563706E-01
2.201411E-02 2.446960E+04 5.541866E-01 5.541866E-01
2.214744E-02 2.441929E+04 5.520143E-01 5.520143E-01
2.228086E-02 2.436802E+04 5.498470E-01 5.498470E-01
2.241438E-02 2.431602E+04 5.476872E-01 5.476872E-01
2.254798E-02 2.426324E+04 5.455341E-01 5.455341E-01
2.268169E-02 2.421002E+04 5.433911E-01 5.433911E-01
2.281549E-02 2.415529E+04 5.412463E-01 5.412463E-01
2.294940E-02 2.410017E+04 5.391120E-01 5.391120E-01
2.308340E-02 2.404434E+04 5.369843E-01 5.369843E-01
2.321752E-02 2.398783E+04 5.348636E-01 5.348636E-01
2.335173E-02 2.393059E+04 5.327490E-01 5.327490E-01
2.348606E-02 2.387306E+04 5.306453E-01 5.306453E-01
2.362050E-02 2.381461E+04 5.285452E-01 5.285452E-01
2.375506E-02 2.375494E+04 5.264453E-01 5.264453E-01
2.388973E-02 2.369508E+04 5.243568E-01 5.243568E-01
2.402451E-02 2.363459E+04 5.222747E-01 5.222747E-01
2.415942E-02 2.357350E+04 5.201991E-01 5.201991E-01
2.429446E-02 2.351180E+04 5.181299E-01 5.181299E-01
2.442962E-02 2.344971E+04 5.160691E-01 5.160691E-01
2.456491E-02 2.338674E+04 5.140114E-01 5.140114E-01
2.470033E-02 2.332331E+04 5.119611E-01 5.119611E-01
2.483589E-02 2.325939E+04 5.099177E-01 5.099177E-01
2.497158E-02 2.319499E+04 5.078812E-01 5.078812E-01
2.510741E-02 2.312992E+04 5.058495E-01 5.058495E-01
2.524339E-02 2.306447E+04 5.038254E-01 5.038254E-01
2.537951E-02 2.299861E+04 5.018084E-01 5.018084E-01
2.551579E-02 2.293214E+04 4.997964E-01 4.997964E-01
2.565222E-02 2.286521E+04 4.977907E-01 4.977907E-01
2.578880E-02 2.279815E+04 4.957949E-01 4.957949E-01
2.592554E-02 2.273014E+04 4.937998E-01 4.937998E-01
2.606245E-02 2.266217E+04 4.918159E-01 4.918159E-01
2.619952E-02 2.259355E+04 4.898358E-01 4.898358E-01
2.633677E-02 2.252427E+04 4.878592E-01 4.878592E-01
2.647419E-02 2.245491E+04 4.858922E-01 4.858922E-01
2.661178E-02 2.238509E+04 4.839305E-01 4.839305E-01
2.674956E-02 2.231489E+04 4.819750E-01 4.819750E-01
2.688753E-02 2.224457E+04 4.800282E-01 4.800282E-01
2.702569E-02 2.217354E+04 4.780835E-01 4.780835E-01
2.716404E-02 2.210237E+04 4.761473E-01 4.761473E-01
2.730259E-02 2.203096E+04 4.742180E-01 4.742180E-01
2.744134E-02 2.195903E+04 4.722926E-01 4.722926E-01
2.758031E-02 2.188689E+04 4.703743E-01 4.703743E-01
2.771948E-02 2.181459E+04 4.684636E-01 4.684636E-01
2.785888E-02 2.174192E+04 4.665579E-01 4.665579E-01
2.799849E-02 2.166907E+04 4.646593E-01 4.646593E-01
2.813834E-02 2.159566E+04 4.627635E-01 4.627635E-01
2.827842E-02 2.152222E+04 4.608762E-01 4.608762E-01
2.841873E-02 2.144840E+04 4.589933E-01 4.589933E-01
2.855930E-02 2.137468E+04 4.571200E-01 4.571200E-01
2.870011E-02 2.130048E+04 4.552498E-01 4.552498E-01
2.884118E-02 2.122602E+04 4.533851E-01 4.533851E-01
2.898251E-02 2.115127E+04 4.515254E-01 4.515254E-01
2.912410E-02 2.107648E+04 4.496732E-01 4.496732E-01
2.926598E-02 2.100170E+04 4.478289E-01 4.478289E-01
2.940813E-02 2.092636E+04 4.459864E-01 4.459864E-01
2.955057E-02 2.085122E+04 4.441536E-01 4.441536E-01
2.969331E-02 2.077567E+04 4.423240E-01 4.423240E-01
2.983634E-02 2.070003E+04 4.405008E-01 4.405008E-01
2.997969E-02 2.062424E+04 4.386833E-01 4.386833E-01
3.012335E-02 2.054832E+04 4.368715E-01 4.368715E-01
3.026734E-02 2.047207E+04 4.350632E-01 4.350632E-01
3.041166E-02 2.039590E+04 4.332627E-01 4.332627E-01
3.055632E-02 2.031978E+04 4.314695E-01 4.314695E-01
3.070133E-02 2.024324E+04 4.296786E-01 4.296786E-01
3.084669E-02 2.016665E+04 4.278937E-01 4.278937E-01
3.099242E-02 2.009001E+04 4.261147E-01 4.261147E-01
3.113853E-02 2.001328E+04 4.243412E-01 4.243412E-01
3.128502E-02 1.993656E+04 4.225740E-01 4.225740E-01
3.143191E-02 1.985983E+04 4.208129E-01 4.208129E-01
3.157920E-02 1.978267E+04 4.190532E-01 4.190532E-01
3.172690E-02 1.970578E+04 4.173023E-01 4.173023E-01
3.187503E-02 1.962876E+04 4.155557E-01 4.155557E-01
3.202360E-02 1.955169E+04 4.138144E-01 4.138144E-01
3.217261E-02 1.947442E+04 4.120766E-01 4.120766E-01
3.232208E-02 1.939728E+04 4.103457E-01 4.103457E-01
3.247202E-02 1.932014E+04 4.086202E-01 4.086202E-01
3.262245E-02 1.924270E+04 4.068967E-01 4.068967E-01
3.277337E-02 1.916538E+04 4.051797E-01 4.051797E-01
3.292480E-02 1.908827E+04 4.034700E-01 4.034700E-01
3.307676E-02 1.901077E+04 4.017612E-01 4.017612E-01
3.322925E-02 1.893349E+04 4.000596E-01 4.000596E-01
3.338229E-02 1.885602E+04 3.983607E-01 3.983607E-01
3.353590E-02 1.877866E+04 3.966676E-01 3.966676E-01
3.369009E-02 1.870127E+04 3.949787E-01 3.949787E-01
3.384488E-02 1.862397E+04 3.932952E-01 3.932952E-01
3.400028E-02 1.854679E+04 3.916174E-01 3.916174E-01
3.415631E-02 1.846927E+04 3.899402E-01 3.899402E-01
3.431300E-02 1.839200E+04 3.882697E-01 3.882697E-01
3.447035E-02 1.831467E+04 3.866026E-01 3.866026E-01
3.462838E-02 1.823744E+04 3.849405E-01 3.849405E-01
3.478712E-02 1.816012E+04 3.832812E-01 3.832812E-01
3.494659E-02 1.808296E+04 3.816274E-01 3.816274E-01
3.510681E-02 1.800565E+04 3.799755E-01 3.799755E-01
3.526780E-02 1.792841E+04 3.783279E-01 3.783279E-01
3.542958E-02 1.785135E+04 3.766856E-01 3.766856E-01
3.559217E-02 1.777422E+04 3.750458E-01 3.750458E-01
3.575560E-02 1.769712E+04 3.734094E-01 3.734094E-01
3.591990E-02 1.761999E+04 3.717757E-01 3.717757E-01
3.608509E-02 1.754303E+04 3.701469E-01 3.701469E-01
3.625120E-02 1.746610E+04 3.685211E-01 3.685211E-01
3.641826E-02 1.738910E+04 3.668973E-01 3.668973E-01
3.658630E-02 1.731228E+04 3.652779E-01 3.652779E-01
3.675534E-02 1.723552E+04 3.636617E-01 3.636617E-01
3.692543E-02 1.715870E+04 3.620471E-01 3.620471E-01
3.709658E-02 1.708180E+04 3.604340E-01 3.604340E-01
3.726885E-02 1.700524E+04 3.588265E-01 3.588265E-01
3.744226E-02 1.692841E+04 3.572181E-01 3.572181E-01
3.761685E-02 1.685184E+04 3.556143E-01 3.556143E-01
3.779267E-02 1.677516E+04 3.540111E-01 3.540111E-01
3.796975E-02 1.669872E+04 3.524120E-01 3.524120E-01
3.814814E-02 1.662205E+04 3.508118E-01 3.508118E-01
3.832787E-02 1.654561E+04 3.492154E-01 3.492154E-01
3.850901E-02 1.646908E+04 3.476193E-01 3.476193E-01
3.869160E-02 1.639268E+04 3.460255E-01 3.460255E-01
3.887568E-02 1.631634E+04 3.444333E-01 3.444333E-01
3.906132E-02 1.623990E+04 3.428406E-01 3.428406E-01
3.924857E-02 1.616355E+04 3.412495E-01 3.412495E-01
3.943750E-02 1.608734E+04 3.396603E-01 3.396603E-01
3.962815E-02 1.601095E+04 3.380694E-01 3.380694E-01
3.982061E-02 1.593463E+04 3.364793E-01 3.364793E-01
4.001493E-02 1.585837E+04 3.348898E-01 3.348898E-01
4.021119E-02 1.578212E+04 3.333000E-01 3.333000E-01
4.040948E-02 1.570583E+04 3.317093E-01 3.317093E-01
4.060986E-02 1.562942E+04 3.301167E-01 3.301167E-01
4.081243E-02 1.555318E+04 3.285249E-01 3.285249E-01
4.101727E-02 1.547702E+04 3.269330E-01 3.269330E-01
4.122449E-02 1.540063E+04 3.253372E-01 3.253372E-01
4.143418E-02 1.532424E+04 3.237400E-01 3.237400E-01
4.164644E-02 1.524775E+04 3.221399E-01 3.221399E-01
4.186140E-02 1.517136E+04 3.205389E-01 3.205389E-01
4.207917E-02 1.509490E+04 3.189349E-01 3.189349E-01
4.229988E-02 1.501815E+04 3.173252E-01 3.173252E-01
4.252367E-02 1.494165E+04 3.157153E-01 3.157153E-01
4.275069E-02 1.486486E+04 3.140993E-01 3.140993E-01
4.298108E-02 1.478786E+04 3.124775E-01 3.124775E-01
4.321501E-02 1.471095E+04 3.108528E-01 3.108528E-01
4.345267E-02 1.463386E+04 3.092222E-01 3.092222E-01
4.369423E-02 1.455671E+04 3.075865E-01 3.075865E-01
4.393991E-02 1.447921E+04 3.059421E-01 3.059421E-01
4.418991E-02 1.440171E+04 3.042924E-01 3.042924E-01
4.444449E-02 1.432424E+04 3.026372E-01 3.026372E-01
4.470388E-02 1.424613E+04 3.009690E-01 3.009690E-01
4.496836E-02 1.416796E+04 2.992936E-01 2.992936E-01
4.523824E-02 1.408957E+04 2.976084E-01 2.976084E-01
4.551381E-02 1.401095E+04 2.959131E-01 2.959131E-01
4.579545E-02 1.393194E+04 2.942052E-01 2.942052E-01
4.608352E-02 1.385256E+04 2.924841E-01 2.924841E-01
4.637843E-02 1.377311E+04 2.907525E-01 2.907525E-01
4.668064E-02 1.369307E+04 2.890041E-01 2.890041E-01
4.699064E-02 1.361246E+04 2.872381E-01 2.872381E-01
4.730897E-02 1.353166E+04 2.854577E-01 2.854577E-01
4.763623E-02 1.345024E+04 2.836575E-01 2.836575E-01
4.797308E-02 1.336859E+04 2.818403E-01 2.818403E-01
4.832024E-02 1.328608E+04 2.799985E-01 2.799985E-01
4.867853E-02 1.320291E+04 2.781327E-01 2.781327E-01
4.904886E-02 1.311868E+04 2.762373E-01 2.762373E-01
4.943222E-02 1.303406E+04 2.743179E-01 2.743179E-01
4.982975E-02 1.294895E+04 2.723716E-01 2.723716E-01
5.024273E-02 1.286247E+04 2.703872E-01 2.703872E-01
5.067261E-02 1.277492E+04 2.683658E-01 2.683658E-01
5.112102E-02 1.268630E+04 2.663047E-01 2.663047E-01
5.158983E-02 1.259636E+04 2.641989E-01 2.641989E-01
5.208118E-02 1.250468E+04 2.620406E-01 2.620406E-01
5.259755E-02 1.241222E+04 2.598367E-01 2.598367E-01
5.314178E-02 1.231693E+04 2.575616E-01 2.575616E-01
5.371720E-02 1.222006E+04 2.552240E-01 2.552240E-01
5.432769E-02 1.212079E+04 2.528101E-01 2.528101E-01
5.497782E-02 1.201856E+04 2.503083E-01 2.503083E-01
5.567299E-02 1.191401E+04 2.477187E-01 2.477187E-01
5.641958E-02 1.180457E+04 2.450066E-01 2.450066E-01
5.722525E-02 1.169144E+04 2.421760E-01 2.421760E-01
5.809912E-02 1.157258E+04 2.391954E-01 2.391954E-01
5.905211E-02 1.144730E+04 2.360466E-01 2.360466E-01
6.009727E-02 1.131320E+04 2.326921E-01 2.326921E-01
6.125009E-02 1.116924E+04 2.291078E-01 2.291078E-01
6.252867E-02 1.101188E+04 2.252433E-01 2.252433E-01
6.395360E-02 1.083742E+04 2.210482E-01 2.210482E-01
6.554722E-02 1.064111E+04 2.164644E-01 2.164644E-01
6.733179E-02 1.041640E+04 2.114231E-01 2.114231E-01
6.932630E-02 1.015658E+04 2.058646E-01 2.058646E-01
7.154176E-02 9.854630E+03 1.997426E-01 1.997426E-01
7.397655E-02 9.504784E+03 1.930390E-01 1.930390E-01
7.661381E-02 9.105839E+03 1.857940E-01 1.857940E-01
7.942353E-02 8.663884E+03 1.781229E-01 1.781229E-01
8.236881E-02 8.189610E+03 1.701785E-01 1.701785E-01
8.541321E-02 7.701160E+03 1.621755E-01 1.621755E-01
8.852599E-02 7.217311E+03 1.543238E-01 1.543238E-01
9.168392E-02 6.756039E+03 1.468198E-01 1.468198E-01
9.487077E-02 6.332048E+03 1.398259E-01 1.398259E-01
9.807580E-02 5.955237E+03 1.334563E-01 1.334563E-01
1.012921E-01 5.630351E+03 1.277705E-01 1.277705E-01
1.045153E-01 5.357692E+03 1.227783E-01 1.227783E-01
1.077428E-01 5.133686E+03 1.184425E-01 1.184425E-01
1.109728E-01 4.951572E+03 1.146850E-01 1.146850E-01
1.142045E-01 4.802851E+03 1.114040E-01 1.114040E-01
1.174371E-01 4.677646E+03 1.084792E-01 1.084792E-01
1.206703E-01 4.566102E+03 1.057898E-01 1.057898E-01
1.239038E-01 4.458956E+03 1.032227E-01 1.032227E-01
1.271376E-01 4.348481E+03 1.006831E-01 1.006831E-01
1.303715E-01 4.228981E+03 9.810006E-02 9.810006E-02
1.336055E-01 4.097269E+03 9.543126E-02 9.543126E-02
1.368396E-01 3.952696E+03 9.266255E-02 9.266255E-02
1.400737E-01 3.796949E+03 8.980601E-02 8.980601E-02
1.433078E-01 3.633323E+03 8.689236E-02 8.689236E-02
1.465420E-01 3.466631E+03 8.397136E-02 8.397136E-02
1.497761E-01 3.301903E+03 8.109775E-02 8.109775E-02
1.530103E-01 3.143741E+03 7.832432E-02 7.832432E-02
1.562445E-01 2.996507E+03 7.570431E-02 7.570431E-02
1.594787E-01 2.863060E+03 7.327522E-02 7.327522E-02
1.627128E-01 2.745175E+03 7.106270E-02 7.106270E-02
1.659470E-01 2.643430E+03 6.907767E-02 6.907767E-02
1.691812E-01 2.556989E+03 6.731231E-02 6.731231E-02
1.724155E-01 2.484338E+03 6.574881E-02 6.574881E-02
1.756497E-01 2.423068E+03 6.435632E-02 6.435632E-02
1.788839E-01 2.370180E+03 6.309510E-02 6.309510E-02
1.821181E-01 2.322841E+03 6.192690E-02 6.192690E-02
1.853523E-01 2.278333E+03 6.081472E-02 6.081472E-02
1.885865E-01 2.234081E+03 5.972325E-02 5.972325E-02
1.918208E-01 2.187549E+03 5.861762E-02 5.861762E-02
1.950550E-01 2.137272E+03 5.747694E-02 5.747694E-02
1.982892E-01 2.082676E+03 5.629197E-02 5.629197E-02
2.015235E-01 2.023717E+03 5.506019E-02 5.506019E-02
2.047577E-01 1.961314E+03 5.379196E-02 5.379196E-02
2.079920E-01 1.896805E+03 5.250349E-02 5.250349E-02
2.112262E-01 1.831720E+03 5.121412E-02 5.121412E-02
2.144605E-01 1.767759E+03 4.994638E-02 4.994638E-02
2.176947E-01 1.706217E+03 4.871798E-02 4.871798E-02
2.209290E-01 1.648295E+03 4.754615E-02 4.754615E-02
2.241632E-01 1.594844E+03 4.644376E-02 4.644376E-02
2.273975E-01 1.546281E+03 4.541781E-02 4.541781E-02
2.306317E-01 1.502849E+03 4.447293E-02 4.447293E-02
2.338660E-01 1.464291E+03 4.360624E-02 4.360624E-02
